# MapInvalidMask=8 samples
   1171	基础_增加生命最大值	Useage=31	FT=	MS=4294967294	MS2=63	MapBan=512	MapInv=8	A1=atMaxLifeBase:2000
   1172	基础_增加内力最大值	Useage=31	FT=	MS=4294967294	MS2=63	MapBan=512	MapInv=8	A1=atMaxManaBase:2000
   1624	元旦活动_玩家标志_首领撑抱了	Useage=51	FT=	MS=4294967294	MS2=63	MapBan=	MapInv=8	A1=atMaxLifeAdditional:20
   1624	元旦活动_玩家标志_首领撑抱了	Useage=51	FT=	MS=4294967294	MS2=63	MapBan=	MapInv=8	A1=atBasePotentialAdd:1
   1624	元旦活动_玩家标志_首领撑抱了	Useage=51	FT=	MS=4294967294	MS2=63	MapBan=	MapInv=8	A1=atMaxLifeAdditional:40
   1624	元旦活动_玩家标志_首领撑抱了	Useage=51	FT=	MS=4294967294	MS2=63	MapBan=	MapInv=8	A1=atGlobalResistPercent:10
   1624	元旦活动_玩家标志_首领撑抱了	Useage=51	FT=	MS=4294967294	MS2=63	MapBan=	MapInv=8	A1=atGlobalResistPercent:10
   1624	元旦活动_玩家标志_首领撑抱了	Useage=51	FT=	MS=4294967294	MS2=63	MapBan=	MapInv=8	A1=atMaxLifeAdditional:40
   1624	元旦活动_玩家标志_首领撑抱了	Useage=51	FT=	MS=4294967294	MS2=63	MapBan=	MapInv=8	A1=atMaxLifeAdditional:40
   1624	元旦活动_玩家标志_首领撑抱了	Useage=51	FT=	MS=4294967294	MS2=63	MapBan=	MapInv=8	A1=atMaxLifeAdditional:40
   1624	元旦活动_玩家标志_首领撑抱了	Useage=51	FT=	MS=4294967294	MS2=63	MapBan=	MapInv=8	A1=atMaxLifeAdditional:40
   1624	元旦活动_玩家标志_首领撑抱了	Useage=51	FT=	MS=4294967294	MS2=63	MapBan=	MapInv=8	A1=atMaxLifeAdditional:40
   1624	元旦活动_玩家标志_首领撑抱了	Useage=51	FT=	MS=4294967294	MS2=63	MapBan=	MapInv=8	A1=atMaxLifeAdditional:40
   1624	元旦活动_玩家标志_首领撑抱了	Useage=51	FT=	MS=4294967294	MS2=63	MapBan=	MapInv=8	A1=atMaxLifeAdditional:40
   1624	元旦活动_玩家标志_首领撑抱了	Useage=51	FT=	MS=4294967294	MS2=63	MapBan=	MapInv=8	A1=atMaxLifeAdditional:40
   1624	元旦活动_玩家标志_首领撑抱了	Useage=51	FT=	MS=4294967294	MS2=63	MapBan=	MapInv=8	A1=atMaxLifeAdditional:40
   1624	元旦活动_玩家标志_首领撑抱了	Useage=51	FT=	MS=4294967294	MS2=63	MapBan=	MapInv=8	A1=atMaxLifeAdditional:40
   1624	元旦活动_玩家标志_首领撑抱了	Useage=51	FT=	MS=4294967294	MS2=63	MapBan=	MapInv=8	A1=atMaxLifeAdditional:40
